Unnamed: 0.1,Unnamed: 0,full_text,Text_English,Polarity,Score
399,399,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa kepda ,"After breaking up, I was sued for testing material for the age limit of the Presidential Candidate for the Presidential Student Message",0.0,neutral
400,400,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa seemua ,"After breaking up, I was sued for testing material for the age limit of the presidential candidate for the best student message",1.0,positive
401,401,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa kpd smw ,"After breaking up, I was sued for testing material for the age limit of the presidential candidate for the student's message to SMW",0.0,neutral
402,402,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa kepda smua ,"After breaking up, I was sued for testing material for the age limit of the Presidential Candidate for Vice President's message to all the students",0.0,neutral
403,403,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa ,"After breaking up, I was sued for testing material for the age limit of the Presidential Candidate for Student Message",0.0,neutral
404,404,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa kepda ,"After breaking up, I was sued for testing material for the age limit of the Presidential Candidate for the Presidential Student Message",0.0,neutral
405,405,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa seemua ,"After breaking up, I was sued for testing material for the age limit of the presidential candidate for the best student message",1.0,positive
406,406,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa kpd smw ,"After breaking up, I was sued for testing material for the age limit of the presidential candidate for the student's message to SMW",0.0,neutral
407,407,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa kepda smua ,"After breaking up, I was sued for testing material for the age limit of the Presidential Candidate for Vice President's message to all the students",0.0,neutral
408,408,pasca putus mk gugat uji materi batas usia caprescawapres pesan mahasiswa ,"After breaking up, I was sued for testing material for the age limit of the Presidential Candidate for Student Message",0.0,neutral
409,409,buntut kisruh putus batas usia caprescawapres anwar usman henti jabat ketua mk ,The aftermath of chaos broken up the age limit of the Presidential Candidate Anwar Usman stop the chairman of the Constitutional Court,-0.4,negative
410,410,jimly ubah putus mk batas usia capres laku ,Jimly changed the breakup of the age limit for the candidate,0.0,neutral
411,411,mkmk tegas wenang nilai isi putus mk batas usia caprescawapres mkmk mk capres cawapres ,mkmk firmly wenang the value of contents broken mk age limit of the presidential candidate mkmk mk vice presidential candidate,-0.3,negative
412,412,jakarta majelis hormat mahkamah konstitusi mkmk baca putus duga langgar etik anwar usman dkk sore kuasa hukum almas mahasiswa unsa gugat perkara nomor kait batas usia caprescawapres putus mkmk pengaruh putus mk ,Jakarta Assembly of the Constitutional Court of MKMK MKMK Putgus Alleged Ethical Ethical Usman et al,0.1,positive
413,413,breaking news sidang putus mkmk wenang nilai putus mk batas usia caprescawapres ,BREAKING NEWS The trial broke up mkmk wenang value broke up the age limit of the presidential candidate,0.0,neutral
414,414,fix gibran cawapres prabowo putus mk batas usia caprescawapres batal ,Fix Gibran Cawrespres Prabowo Disconnect Mk Age Limits of Candidate Candidates Cancel,0.0,neutral
415,415,mahkamah konstitusi mk gelar sidang perdana uji materiel putus mk kait undangundang nomor pilih batas usia capres cawapres rabu wib ,The Constitutional Court of the Constitutional Court held the inaugural session of the material Test Breaking MK MK Hook the Law Number Choose the Age Limit for the Presidential Candidates Wednesday WIB,0.0,neutral
416,416,gus raharjo layak ketua mk anwar usman pon paman gibran salah beliau bukti bohong alas absen sidang putus mk materi batas usia capres cawapres pilpres gibran lenggang,"Gus Raharjo is worthy of Chief Chief Anwar Usman Pon Uncle Gibran Salah, he is proof of the lying Alas Association of trial broke up the age limit of the age limit of the Presidential Candidate Candidate Gibran Lenggang Election",-0.0333333333333333,negative
417,417,mantan hakim mk i dewa gede palguna sebut mkmk ubah putus mk nomor puuxxi batas usia minimal capres cawapres mkmk wenang nilai putus mk anggap masalah lapor gibrancawapres jokowi maju ,former judge MK I Dewa Gede Palguna call MKMK Change Breaking MK MK Puuxxi Age Limit Minimum Vice Presidential Candidate MKMK MK Value Breaking MK MK Considering the problem of reporting Gibrancawah Vice President Jokowi advanced,0.2,positive
418,418,gus raharjo ketua mk paman gibran salah hasil langgar hukum gugat putus batas usia caprescawapres ,Gus Raharjo Chairman of the Constitutional Court Uncle Gibran Salah Results of the Law on the Law of the Candidate for the Candidate for the Presidential Candidate,0.0,neutral
419,419,majelis hormat mahkamah konstitusi mkmk wenang nilai putus mk nopuuxxi kait batas usia calon presiden capres calon wakil presiden cawapres baca ya ,Council of respect for the Constitutional Court of MKMK Wenang Disconnect Value MK Nopuuxxi Hook Age Limits of Presidential Candidates for Candidates for Vice President Vice President Vice President Read YES,0.0,neutral
420,420,brahma gugat putus mk kait batas usia minimal caprescawapres alam kepala daerah ,Brahma Disconnect Mk Mk Hook Age Limit Minimum Candidate for the Presidential Candidate for Regional Head,0.0,neutral
421,421,mkmk baca putus saldi isra sanksi tegur lisan putus mk batas usia capres ,Mkmk Read Decided Saldi Isra Sanctions Oral Spring in Decided Mk Candidate Limits,0.0,neutral
422,422,anwar usman pecat ketua mk kait kisruh putus batas usia capres cawapres ,Anwar Usman fired Chairperson of the Constitutional Court Kajang Kisruh Disconnect Age Limits,0.0,neutral
423,423,infogenfm mkmk henti anwar usman ketua mk langgar kode etik berat anwar usman nilai bukti sengaja buka ruang intervensi proses ambil putus batas usia capres cawapres nomor puuxxi uu milu mkmk,Infogenfm MKMK stops Anwar Usman Chairman of the MK Divoring the weight code of ethics Anwar Usman Value of Evidence Deliberately Open the intervention space of the process of taking the age limit of the vice presidential candidate PUUXXI UU MILU MKMK Law,0.0,neutral
424,424,wagimandeep putus mkmk bukti ketua mk anwar usman main mata putus perkara batas usia caprescawapres,Wagimandeep broke up MKMK Evidence Chairman of MK Anwar Usman Playing Eyes Breaking Cases of the Age of the Candidate for the Presidential Candidate,0.0,neutral
425,425,putus mkmk tanda langgar etis baca serius putus mk batas usia caprescawapres bayang kedzaliman amp konspirasi status quo kuasa pilpres ayo rubah ubah gila officialmkri amin,"Breaking up mkmk Ethical Signs Read seriously Breaking up the age limit of the Candidate for the Candidate for the Candidate of the Candidate of the Kedzaliman Amp Conspiracy Quo Status Power of the Presidential Election, let's change the crazy official of the officialmkri Amin",-0.2444444444444444,negative
426,426,na dirs jokowi mkmk dapat wenang nilai mk kait batas usia capres cawapres harap insya allah jam mk ketua berani batal putus mk nomor puuxxi pasti hukumya gus,"Na Dirs Jokowi Mkmk can be able to value the mk's hooks the age limit of the vice presidential candidate, God willing, the time the chairman will be canceled to break up, the number of the puuxxi is sure to be Gus",0.4166666666666667,positive
427,427,fahrihamzah moga batal putus mk tntng batas usia admin capres cawapres logika hukum hakim salah putus salah bos fahri keder hehehe perkara selesai putus mk kait batal gibranataujokowiturun,Fahrihamzah Moga Cancel Breaking Mk about the age limit of the Admin Admin Vice Presidential Candidate Legal Logic Hakim Incorrect Frava Boss Fahri Keder hehehe Case Completed Mk Hook Cancel Gibranataujokowiturur,0.2,positive
428,428,tifsembiring putus mk pecat anwar usman gugur putus batas usia capres cawapres ,Tifsembiring Disconnect Mk Fresh Anwar Usman Died Disconnecting Limits of the Age of the Vice President,0.3,positive
429,429,paman gibran salah anwar usman henti ketua mk hasil langgar hukum gugat putus batas usia caprescawapres ,Uncle Gibran Salah Anwar Usman stop chairman of the Constitutional Court resulting from the laws of laws and doubts about the age limit of the presidential candidate,0.0,neutral
430,430,sepakat dgn mantan hakim mk mkmk putus perkara kait kode etik hakim mk wewenang ubah hasil putus kait batas usia capres cawapres gibrancawapres fuji ,agreed with the former judge MK MKMK broke up the Code of Code of Ethics of the MK Judge Authority to Change the results of the Breaking Age Limits of the Vice President Candidate Gibrancawapres Fuji,0.0,neutral
431,431,dennyindrayana henti ketua mk hakim mk putus mkmk aju banding kah hakim mk uji ulang putus batas usia caprescawapres konsekwensinya putus legitimate bang,Dennyindrayana Hal Tenal Chairperson of the Court Hakim MK Decreased MKMK Aju Appeal when the judge MK re -testing the age limit of the Candidate for the Candidate for the consequences of the consequences broke up legitimate bang,-0.4,negative
432,432,cnnindonesia pedoman putus capres batas usia laku ketua mk henti masuk angin ni berita bikin ribet tolak otak cebong susup berita luar nurul fikri,"CNNIndonesia Guidelines for Disconnect Candidates for the Limits of the Limitation of the MK Chairperson stopped in a cold, the news made a complicated brain reject the tadpole, Susup News outside Nurul Fikri",-0.3666666666666667,negative
433,433,tvonenews pedoman putus capres batas usia laku ketua mk henti masuk angin ni berita bikin ribet tolak otak cebong susup berita luar nurul fikri,"TVOneNews GUIDELINES FOR CANCATE LIMITS OF AGE LIMITS OF THE Chairperson of the Chief of MK stops in a cold, the news makes it complicated to reject the brain tadpole, Susup news outside Nurul Fikri",-0.3666666666666667,negative
434,434,geners loh mkmk ubah putus kait batas usia caprescawapres milik kuat hukum ikat putus tuju putus mk anak muda laju gibrancawapres ,"Geners, mkmk, changed the broken age limit of the presidential candidate, the presidential candidate belonging",-0.4,negative
435,435,kompascom tunggu ahli hukum aju tuntut absah putus mk batas usia capres cawapres putus hakim laku langgar berat,Kompascom Wait for Legal Experts Aju Demandshand Disconnect MK The age limit of the Vice President's presidential candidate is broken judges,-0.1,negative
436,436,arif gugat nilai perkara nomor kait batas usia caprescawapres sidang sesuai prosedur putus mkmk kait duga langgar hakim mk hormat,Arif Sugged Case Value Numbers Number of Candidates for the Presidential Candidate for the Presidential Candidate in accordance with the procedure of Disconnect MKMK HELP suspected to violate the judges,0.0,neutral
437,437,jakarta majelis hormat mahkamah konstitusi mkmk baca putus duga langgar etik anwar usman dkk sore kuasa hukum almas mahasiswa unsa gugat perkara nomor kait batas usia caprescawapres putus mkmk pengaruh putus mk,Jakarta Assembly of the Constitutional Court of MKMK MKMK Putgus Alleged Ethical Ethical Usman et al,0.1,positive
438,438,duli ferguso buru mana sih lihat main mk sidang babak putus batas usia capres cawapres ken buru beres sih pamangibrandipecat,"Duli Ferguso hunted where the heck see playing the MK Round Session Breaking up the age limit of the vice presidential candidate Ken Buru is done, Pamangibrandipe",-0.2,negative
439,439,mkmk tegas wenang ubah putus mk batas usia caprescawapres ,mkmk firmly changed the breakdown of the age of the presidential candidate,-0.2,negative
440,440,anwar usman pecat jatabanya ketua mk nih langgar kode etik kait putus batas usia capres cawapres pamangibrandipecat ,"Anwar Usman fired his jatabak, the Chief Justice of the Constitutional Court",0.0,neutral
441,441,ketua mk anwar usman copot jabat langgar berat etika au larang libat tangan perkara selisih hasil pilpreswapres pileg amp pilkada nb putus mkmk gugur putus mk batas usia caprescawapres ,Chairman of the Constitutional Court Anwar Usman Copot Jabat Langgar Weight Ethics Au forbids the hand of the hand difference of the results of the Presidential Election Pileg AMP NB Pilkada Disconnect MKMK MKMK Disconnect,0.0,neutral
442,442, do bingung to mkmk nyata koreksi putus mk batas usia caprescawapres klik baca ," do confused to mkmk real correction broken up the age limit of the presidential candidate, click read",-0.2,negative
443,443,ape bilang bro heeheheh mkmk nyata koreksi putus mk batas usia caprescawapres esktop p p,Ape said bro heeheheh mkmk real correction broken up the age limit of the vice presidential candidate Esktop P P,-0.1,negative
444,444,video putus mk kait batas usia caprescawapres ubah mkmk ,Video Breaking Mk Hook Limit Limits of Candidate Vice President Change Mkmk,0.0,neutral
445,445,video putus mk kait batas usia caprescawapres ubah mkmk ,Video Breaking Mk Hook Limit Limits of Candidate Vice President Change Mkmk,0.0,neutral
446,446,mkmk nyata koreksi putus mk batas usia caprescawapres klik baca kompascom baca berita iklan download aplikasi ,Mkmk Real Correction Breaking Mk Age Limits of Candidates for Presidential Candidates Click Read Kompascom Read News Advertisements Download Applications,0.2,positive
447,447,majelis hormat mahkamah konstitusi mkmk jatuh sanksi henti jabat ketua mahkamah konstitusi mk anwar usman kait putus uji materiil batas usia caprescawapres paman gibran salah ,The Council of Respect for the Constitutional Court of MKMK Falls Sanctions Stopping the Chairman of the Constitutional Court MK Anwar Usman Kait Breaks Material Test the Age Limits of the Presidential Candidate of the Presidential Candidate Uncle Gibran Salah,0.0,neutral
448,448,ketua mk pamangibrancurang henti mkmk putus batas usia capres cawapres katenye ngejabat perintah daerah mah ngaruh ye jalan pastinye ,Chairman of the MK Pamangibrancakurang stop MKMK broke up the age limit of the Vice Presidential Candidate Candidate Katenhe Ngawa Ngaran Mah Ngarjah Ye Pastinye Jalan,0.0,neutral
449,449,sidang putus mkmk wenang nilai putus mk batas usia caprescawapres pecat ketua itu hakim ,The trial broke up MKMK Wenang Value Breaking MK The age limit of the Presidential Candidate for the president of the chairman was the judge,0.0,neutral
450,450,hasil putus langgar kode etik berat anggap boss sidang putus mkmk wenang nilai putus mk batas usia caprescawapres okezonenews,the results of breaking up violating the severe code of ethics consider the boss of the trial to break up mkmk wenang the value of breaking up the age limit of the okezonenews presidential candidate,0.0,neutral
451,451,sanksi paman mk kes batas drama bukti putus mk kait batas usia capres cawapres curang paman gibran salah ,Sanctions Uncle Mk Kes Kes Drama Limits Proof of Disconnect MK Hook Age Limits of Vice President Candidates Cheating Uncle Gibran Salah,0.0,neutral
452,452,majelis hormat mahkamah konstitusi mkmk putus ketua mk anwar usman salah langgar berat kait sidang putus batas usia caprescawapres pecat ketua mk caritau lengkap ,The Council of Respect for the Constitutional Court of MKMK Decided Chief Chief Anwar Usman Salah Salang Sex,0.0,neutral
453,453,tanggap gibran kait putus mkmk sembilan hakim mk bukti langgar kode etik kait tangan perkara batas usia caprescawapres ,Response Gibran Kait Disconnect MKMK Nine MK Judges Proof of Violation of Code of Ethics Hand Hand Case Age Limits of the Presidential Candidate,0.0,neutral
454,454,ndaaak sah umum rakyat paham kow mkmk nyata koreksi putus mk batas usia caprescawapres ,ndaaak generally people understand the real Kow mkmk correction broke up the age limit of the president,0.125,positive
455,455,marahichsan desa masyarakat kuat kuatir chaos mesti putus mk batal anggap uu pasal huruf q batas usia minimum capres cawapres ,"Angryichsan The community is strongly worried that Chaos must break up, but consider the Law on Article Q letter of the minimum age limit of the vice presidential candidate",0.4333333333333333,positive
456,456,mkmk aku wenang batal putus mk kait batas usia caprescawapres ,mkmk I wenang canceled broken up mk hooks the age limit of the presidential candidate,-0.4,negative
457,457,jakarta majelis hormat mahkamah konstitusi mkmk baca putus duga langgar etik anwar usman dkk sore kuasa hukum almas mahasiswa unsa gugat perkara nomor kait batas usia caprescawapres putus mkmk pengaruh putus mk ,Jakarta Assembly of the Constitutional Court of MKMK MKMK Putgus Alleged Ethical Ethical Usman et al,0.1,positive
458,458,breaking news sidang putus mkmk wenang nilai putus mk batas usia caprescawapres ,BREAKING NEWS The trial broke up mkmk wenang value broke up the age limit of the presidential candidate,0.0,neutral
459,459,mkmk putus anwar usman langgar kode etik berat kait putus mk batas minimum usia caprescawapres senin sidang putus anwar henti jabat ketua mk mkmk larang anwar libat sidang kait ,MKMK Disconnect Anwar Usman Violated the Code of Weight of Ethics Hooks Decided Mk Minimum Age Limit of the Presidential Candidate for the Presidential Candidate for the Session of Anwen Sennti The chairman of the MKMK MKMK forbids Anwar Libul the hook trial,0.0,neutral
460,460,ellykoro feroferraferri ngm siantar davidwijaya sprabawanta simbokesarah ikapardede paimomontok iya ubah apa kait putus mk batas usia minimal caprescawapres polemik masyarakat ,Ellykoro Feroferraferri NGM Siantar Davidwijaya Sprabawanta Simbokesarah Ikapardede Paimomontok Yes Change What's Breaking Hook Mk Minimum Age Limit Candidate Polemic Vice President of the Community,0.0,neutral
461,461,putus mk batas usia capres gugat sidang perdana gelar besok putusanmk usiacapres gugat putusanmkmk ,Breaking up the age limit of the presidential candidate for the first trial of the title tomorrow the decision of the presidential candidate,0.25,positive
462,462,paman gibran salah anwar usman henti ketua mk hasil langgar hukum gugat putus batas usia caprescawapres anggap pasti orde ,Uncle Gibran Salah Anwar Usman stop chairman of the Constitutional Court resulting from the laws of laws and doubts about the age limit of the presidential candidate.,0.0,neutral
463,463,mkmk simpul wenang nilai putus mk batas usia capres cawapres ,mkmk knot wenang the value of breaking up the age limit of the vice presidential candidate,0.0,neutral
464,464,mantan hakim mk i dewa gede palguna sebut mkmk ubah putus mk batas usia minimal capres cawapres mkmk wenang nilai putus mk anggap masalah lapor gibrancawapres adaapadengansalma mkmk hakim mk ,Former Judge MK I Dewa Gede Palguna calls MKMK Changing Breaking Mk Minimum Age Limits of Vice Presidential Candidates MKMK Wenang Value Breaking MK MK LEPORAN GIBRANCAWAH VEHTH,0.0,neutral
465,465,ch chotimah ganjarpranowo mohmahfudmd pikir putus tegur pecat ketua mk tindak putus mk batas usia capres cawapres mesti batal biar gaduh ,Ch Chotimah Ganjarpranowo Mohmahfudmd Thinking Breaking up and Fresh Fire Chairperson MK Action Breaking MK The age limit of the Vice Presidential Candidate must be canceled to be noisy,0.2,positive
466,466,ekowboy maaf yaa gw percaya putus ketua mk batas usia capres cawapres anulir,"Ekowboy Sorry, I believe I broke up the chairman of the MK age limit of the Vice Presidential Candidate for Anulir",-0.5,negative
467,467,mkmk putus ketua mk anwar usman langgar berat kait putus batas usia minimal caprescawapres anwar usman sanksi henti jabat ketua mk putus hakim lapor anwar usman bukti langgar ,MKMK broke the Chairperson of the Constitutional Court Anwar Usman Langgar the weight of the Age of Age Minimum Age of the Minimum Presidential Candidate Anwar Usman Sanctions Sentiu,0.0,neutral
468,468,putus sidang mkmk pengaruh putus mk norma putus mk ubah gugat uji materi mk mkmk putus mk kait batas usia minimal caprescawapres muncul laku milu ,Breaking up trial MKMK Effects of Disconnect MK Norma Disconnect MK Changing the MK MKMK MKMK Testing MK MK Hooks the Minimum Age Limit Candidate for the President,0.0,neutral
469,469,anwar usman henti ketua mk buntut putus batas usia caprescawapres mahkamahkonstitusi,Anwar Usman stop chairman of the MK after breaking up the age limit of the Presidential Candidate Candidate for the Constitutional Court,0.0,neutral
470,470,simak nih jelas i gede palguna mantan hakim mk putus mkmk ubah putus mk batas usia capres cawapres nampaknya bnyk kecewa nih mas gibran tetep laju pilpres gibrancawapres mkmk theheavenday ,"Check out it is clear I Gede Palguna former judges MK broke up mkmk broken broke the age limit of the vice presidential candidate seems to be disappointed, bro",-0.2625,negative
471,471,arief hidayat tegur lisan putus mk batas usia capres bocor arief hidayat sanksi tegur lisan arief hidayat nilai jaga terang informasi rph sifat tutup detikcom,Arief Hidayat Oral Reprimands Mk Age Limit Candidate Leakage Arief Hidayat Sanctions Oral Sanction Arief Hidayat Bright Guard RPH Information The nature of the Cover detikcom,0.7000000000000001,positive
472,472,putus mkmk henti anwar usman ketua mahkamah konstitusi decenting opinion ketua mk henti scr hormat putus batas usia caprescawapres sidang batal ,Disconnect Mkmk Anwar Usman Chairperson of the Constitutional Court Decentor Opinion Chairperson of the Court MK Court Sincere Respect Breaking Age Limits of Candidate Candidates for the Presidential Candidate Cancel,0.5,positive
473,473,mkmk tetap ketua mk anwar usman langgar etik ambil putus nomor ppuxxi batas usia caprescawapres langgar anwar jatuh sanksi henti jabat ketua mk lengkap mkmk anwarusman ,MKMK is still the Chairperson of MK Anwar Usman Langgar Ethics take the PPUXXI number age limit of the Presidential Candidate Langgar Anwar Falling Sanctions Stopping Chairperson of the MK MKMK Anwarusman Complete,0.1,positive
474,474,anwar usman pecat jabat ketua mk langgar kode etik kait putus batas usia capres cawapres lengkap mkmk anwarusman henti kodeetik batasusia capres cawapres prmn ,Anwar Usman Penit Jabat Chairperson of the MK SPIGHT CODE CODE CODE CODE DISTURBANCE OF AGE LIMITS OF CAWMK CAWMK MKMK ANWANUSMAN HALL,0.0,neutral
475,475,ketua mkmk jimly asshiddiqie benar ketua mk anwar usman bukti salah putus mk perkara nomor puuxx kait batas usia capres cawapres salah pamangibrancurang  nhk     ,Chairman of MKMK Jimly Asshiddiqie is true Chairman of MK Anwar Usman Evidence of wrong Decretion MK case number puuxx hooks the age limit of the candidate of the candidate of the vice presidential candidate Pamangibrancu Nhk,-0.075,negative
476,476,ekowboy moga batal putus mk tenta batas usia admin capres logika hukum hakim salah putus salah perkara sendiri perkara selesai putus mk batal gibranataujokowiturun,"Ekowboy hopefully canceled breaking up the age limit of the age admin of the Candidate for Legal Logic Judges wrong broke the wrong Case itself, the case has finished breaking up, the canceled gibranataujokowiturur",-0.2666666666666666,negative
477,477,obat nih muak drama putus mk batas usia caprescawapres gm gm etika ttp tegak demokrasi rusakkeblabasan hehe,"This medicine is fed up with the drama broke up the age limit of the GM GM GM Candidate for Ethics, but the democracy is damaged, hehe",0.0,neutral
478,478,lhayesno mkmk putus anwar usman langgar etik berat kait putus mk batas minimum usia caprescawapres senin anwar kena sanksi henti jabat ketua mk,Lhayesno Mkmk Disconnect Anwar Usman Langgar Ethical Ethics Hooks Decided Mk Minimum Age Limit Candidate Vice President Anwar Anwar Subtracted Sanctions to Stop The Chairperson of the Constitutional Court,0.2,positive
479,479,paramitha mkmk putus anwar usman langgar etik berat kait putus mk batas minimum usia caprescawapres senin anwar kena sanksi henti jabat ketua mk,Paramitha Mkmk Disconnect Anwar Usman Langgar Ethics Severe Hooks Decided Mk Minimum Age Limits of Candidate Candidates Monday Anwar was hit,0.0,neutral
480,480,kopipait iya minimal putus mk batas usia caprescawapres hasil langgar berat tunggu hasil langgar ngotot manfaat partai usung rakyat waras nilai,"Kopipait Yes, at least break up the age limit of the Candidate for the Presidential Candidate, the results of the weight of the weight waiting for the results of the results of the Ngotot the Benefits of the Party of the People's Wane Value",-0.3,negative
481,481,alas putus mk batas usia capres cawapres koreksi ,Alas Disconnect Mk Limits of Correction Vice Presidential Candidates,-0.4,negative
482,482,wagimandeep mkmk putus anwar usman langgar etik berat kait putus mk batas minimum usia caprescawapres senin anwar kena sanksi henti jabat ketua mk,wagimandeep mkmk broke up anwar usman langgar ethics weight hooks broken mk minimum age limit of presidential vice presidential candidate Anwar was hit,-0.4,negative
483,483,dennysiregar mkmk putus anwar usman langgar etik berat kait putus mk batas minimum usia caprescawapres senin anwar kena sanksi henti jabat ketua mk,Dennysiregar MKMK Disconnect Anwar Usman Langgar Ethics Hooks Decided Mk Minimum Age Limit Candidate Vice President Anwar Anwar Subtracted Sanctions The Chairperson of the Constitutional Court,0.0,neutral
484,484,ketua majelis hormat mahkamah konstitusi mkmk jimly ashhiddiqie amar putus jatuh sanksi henti anwar usman jabat ketua mk kait putus uji materil batas usia caprescawapres ,Chairperson of the MKMK Constitutional Court of MKMK Jimly Ashhiddiqie Amar Disconnect Fall Sanctions Stop Anwar Usman Jabat Chairperson of the Constitutional Court Breaks the Materlitic Test of the Age of the Candidate for the Presidential Candidate,0.0,neutral
485,485,anwar usman pecat jabat ketua mk langgar kode etik kait putus batas usia caprescawapres ,"Anwar Usman Penit Jabat Chairperson of the Constitutional Court, Violating Code of Ethics for Decretion",0.0,neutral
486,486,mkmk henti ketua mk anwar usman bukti ketua mk langgar berat etik dgn otak atik konstitusi putus alat ukur tambah prasa ubah uu batas usia capres cawapres langgar berat etika moral ,MKMK stop Chief Chief Anwar Usman Evidence of the head of the Constitutional Court Sanggar the weight of ethics with the brain Atik the Constitution Breaking Measuring Tools Add Praasa Change Law of the Age of the Vice President Candidate Lagger Langgar Moral Ethics Weight,0.0,neutral
487,487,saldi isra sanksi tegur lisan putus mk batas usia capres bocor jimly saldi isra nilai jaga terang informasi rph sifat tutup detikcom,Saldi Isra Sanctions Oral reprimand broken mk age limit of presidential candidate leak Jimly Saldi Isra Value of Bright Guard RPH Information The nature of the CLOSE CLOSE detikcom,0.15,positive
488,488,mkmk putus anwar usman langgar etik berat kait putus mk batas minimum usia caprescawapres anwar kena sanksi henti jabat ketua mk tole bacapres tolong sengketa pilpres ,MKMK Disconnect Anwar Usman Sanggar Ethical Ethics Hooks Breaking Mk Minimum Age Limit Candidate President Anwar Anwar Subtracted Sanctions Jabat Chairperson MK Tole Bacapres Please Dispute Pilpres Election Disputes,0.2,positive
489,489,putus mkmk batal putus mk syarat batas usia capres cawapres mkmk langgar konstitusi uud ,Disconnect MKMK Cancel Breaking MK Requirements for the age limit of the MKMK Vice Presidential Candidates for the Constitutional Constitution,0.0,neutral
490,490,partaisocmed drama kolosal endingnya tata rupa apes copot dari jabat ketua mk copot jabat ketua banding adil putus batas usia capres cawapres tugas selesai putus mahkamah,Partaisocmed Drama Colossal Ending The appearance of the appearance of apes is unlucky from the jabat of the chairman of the Constitutional Court off the jabat chairman of the Appeal Fair Breaking Age Limits of the Candidate Candidate Candidate Task Completion,0.5,positive
491,491,mkmk putus anwar usman langgar etik berat kait putus mk batas minimum usia caprescawapres senin anwar kena sanksi henti jabat ketua mk pemilupedia focus putusanmkmk news oneliner ,MKMK Disconnect Anwar Usman Sanggar Ethical Ethics Hooks Breaking Mk Minimum Age Limits of Candidate Candidates Monday Anwar was subject to stopping the chairman of the MK Pemilupedia Focus Decisions MKMK News Oneliner,0.0166666666666666,positive
492,492,putus mk batas usia caprescawapres mkmk batal putus mk kuat hukum inkracht van gewijsde ,Breaking up MK age limit for the presidential candidate mkmk canceled broken mk strong law inkracht van gewijsde,0.0166666666666666,positive
493,493,putus mkmk khawatir pilpres gugat mk batas usia capres cawapres ,Disconnect mkmk worried that the presidential election is sued for the age limit of the vice presidential candidate,0.0,neutral
494,494,mkmk putus hakim mk saldi isra arief hidayat bukti langgar kode etik dissenting opinion kait putus mk batas minimum usia caprescawapres arief nilai langgar kode etik sanksi tegur tulis keluar nyata ,MKMK Disconnect Judge MK Saldi Isra Arief Hidayat Proof of Violation of Code of Ethics Dissenting Opinion Hooks Disconnect MK Minimum Age Limit Candidate Vice President Arief Value Value of Code of Ethics Sanctions Written Out Real Out,0.2,positive
495,495,bsbukit mkmk panggung sandiwara beda putus mk tolak batas usia capres boleh asa jabat walikota dll,BSBUKIT MKMK DIFFERENT STAGE DIFFERENT MK Rejects the age limit of the presidential candidate may be the mayor of the mayor etc.,0.0,neutral
496,496,dennysiregar mahfud md putus mk batas usia capres detikcom ,DennySiregar Mahfud MD broke up the age limit of the Candidate Detikcom,0.0,neutral
497,497,mahfud md putus mk batas usia capres detikcom bolo kerbau kepada stress jamaah yak,Mahfud MD broke up the age limit of the Candidate Candidate Detikcom Bolo Buffalo to the stress of worshipers,0.0,neutral
498,498,putus mk kait batas usia caprescawapres nilai sarat konflik penting amp langgar kode etik akamjah kembali percaya publik kepada mk syulittttt pamangibrancurang ,Breaking MK Hook Age Limits of Candidate Candidate Vice President Failed Conflict Value AMP Violating Akamjah Code of Ethics Again Trusting the Public to MK Syulittttttttttttttttttttttt,-0.25,negative
499,499, hakim mk langgar kode etik sanksi tegur kolektif sidang baca vonis hakim mk bukti langgar kode etik kait putus syarat batas usia capres cawapres ikut politikpemerintahan mkmk putus via beritajatimcom," Judges MK violates the code of ethics for the collective session of the session of reading the verdict of the judges, proof of violating the code of ethics, broke the age limit of the vice presidential candidate to join the MKMK government politics, broke up via Beritajatimcom",0.0,neutral
500,500,majelis hormat mahkamah konstitusi putus hakim mk saldi isra langgar kode etik perihal dissenting opinionnya putus batas usia caprescawapres baca lengkap sobat bisnis ,"The Council of Respect for the Constitutional Court broke the judge, Saldi Isra, violated the code of ethics regarding the Dissenting Opinion, broke the age limit of the Presidential Candidate for the Candidate for Complete Business Friend",0.1,positive
501,501,mkmk putus hakim mk langgar kode etik kait bocor informasi rapat musyawarat hakim rph putus batas usia minimal konstiti caprescawapres selasa ,MKMK Disconnect Judges MK Disburst Code of Ethics Hook Leakage Information Meeting Judges RPH Disconnect Age of Age Minimum Candidate Candidate Candidate Candidate Tuesday,0.0,neutral
502,502,officialmkri arif hidayat fakta jadi main hakim anwar usman mk mahkamah keluarga cepat anwar usman putar balik putus batas usia capres cawapressalam waras,OfficialMKRI Arif Hidayat FACT became the vigilante Anwar Usman MK Family Family Court Anwar Usman Rotted Breaking Age Limits of Candressalam Candidate Candidates,0.0,neutral
